fid,osm_id,code,fclass,name
13471,"969841558",7229,farmland,
13472,"969841563",7229,farmland,
13473,"969841564",7229,farmland,
13474,"13855268",7229,farmland,
13475,"969841574",7229,farmland,
13476,"13040583",7229,farmland,
13477,"13047915",7217,scrub,
13478,"13047909",7201,forest,
13480,"12732868",7217,scrub,
13481,"13855446",7217,scrub,
13482,"13855445",7217,scrub,
13483,"969895063",7229,farmland,
13484,"12732611",7201,forest,
13485,"13048741",7229,farmland,
13486,"13048740",7217,scrub,
13487,"13048743",7229,farmland,
13488,"13046497",7229,farmland,
13489,"13048742",7217,scrub,
13490,"969895096",7217,scrub,
13491,"969895097",7217,scrub,
13492,"969895098",7217,scrub,
13493,"969895099",7217,scrub,
13494,"969895100",7217,scrub,
13495,"969895101",7217,scrub,
13496,"969895102",7217,scrub,
13497,"969895103",7217,scrub,
13498,"969895104",7217,scrub,
13499,"969895105",7217,scrub,
13500,"969895107",7217,scrub,
13501,"969895112",7217,scrub,
13502,"13048746",7217,scrub,
13503,"13855464",7229,farmland,
13504,"970118620",7229,farmland,
13505,"13051659",7217,scrub,
13506,"970118624",7217,scrub,
13507,"13051661",7229,farmland,
13508,"13041424",7201,forest,
13509,"13041425",7201,forest,
13510,"13051656",7229,farmland,
13511,"13051657",7229,farmland,
13512,"970135413",7229,farmland,
13513,"970135414",7229,farmland,
13514,"970135417",7229,farmland,
13515,"970135419",7228,farmyard,
13516,"970135423",7215,orchard,
13517,"970135424",7215,orchard,
13518,"970135425",7229,farmland,
13519,"970135426",7229,farmland,
13520,"13052000",7215,orchard,
13521,"970135429",7217,scrub,
13522,"970135430",7229,farmland,
13523,"970135431",7215,orchard,
13524,"970135432",7229,farmland,
13525,"970135434",7228,farmyard,
13526,"970135437",7217,scrub,
13527,"970135438",7229,farmland,
13528,"970135439",7217,scrub,
13529,"970135440",7215,orchard,
13530,"970135443",7217,scrub,
13531,"970135448",7215,orchard,
13532,"970135452",7229,farmland,
13533,"970135454",7229,farmland,
13534,"970135455",7217,scrub,
13535,"13052002",7217,scrub,
13536,"9981865",7215,orchard,
13537,"970135468",7229,farmland,
13538,"13052003",7229,farmland,
13539,"970135471",7229,farmland,
13540,"970135472",7229,farmland,
13541,"970135475",7217,scrub,
13542,"970135476",7217,scrub,
13543,"970135482",7215,orchard,
13544,"970135483",7217,scrub,
13545,"13052004",7229,farmland,
13546,"13052005",7228,farmyard,
13547,"970135488",7229,farmland,
13548,"970135489",7217,scrub,
13549,"970135491",7217,scrub,
13550,"970135493",7228,farmyard,
13551,"970135494",7228,farmyard,
13552,"970135495",7228,farmyard,
13553,"970135496",7215,orchard,
13554,"970135498",7217,scrub,
13555,"970135499",7217,scrub,
13556,"13052006",7229,farmland,
13557,"13052001",7229,farmland,
13558,"970135513",7229,farmland,
13559,"970135516",7215,orchard,
13560,"970135517",7229,farmland,
13561,"970135518",7229,farmland,
13562,"970135540",7217,scrub,
13563,"970135542",7229,farmland,
13564,"13052008",7215,orchard,
13565,"970135555",7229,farmland,
13566,"970135558",7215,orchard,
13567,"970135559",7215,orchard,
13568,"970135568",7215,orchard,
13569,"970135569",7215,orchard,
13570,"970135570",7215,orchard,
13571,"970135572",7215,orchard,
13572,"13052009",7229,farmland,
13573,"970135573",7215,orchard,
13574,"970135577",7215,orchard,
13575,"970135578",7215,orchard,
13576,"970135580",7217,scrub,
13577,"970135583",7228,farmyard,
13578,"970135584",7228,farmyard,
13579,"970135594",7217,scrub,
13580,"13052010",7215,orchard,
13581,"970135597",7229,farmland,
13582,"970135598",7217,scrub,
13583,"970135600",7215,orchard,
13584,"13052011",7229,farmland,
13585,"970135604",7215,orchard,
13586,"9846840",7217,scrub,
13587,"970135607",7217,scrub,
13588,"970135608",7229,farmland,
13589,"970135609",7215,orchard,
13590,"13046498",7201,forest,
13591,"12732870",7201,forest,
13592,"13040706",7229,farmland,
13593,"13052112",7217,scrub,
13594,"13041434",7215,orchard,
13595,"13041430",7201,forest,
13596,"13048745",7229,farmland,
13597,"13052113",7201,forest,
13598,"13052115",7229,farmland,
13599,"970144360",7217,scrub,
13600,"970144361",7229,farmland,
13601,"970144365",7217,scrub,
13603,"13052116",7229,farmland,
13604,"970144373",7229,farmland,
13605,"970144374",7229,farmland,
13606,"13047911",7201,forest,
13607,"970144378",7229,farmland,
13608,"13052117",7217,scrub,
13609,"970144379",7229,farmland,
13610,"13041431",7201,forest,
13611,"13052118",7201,forest,
13612,"13052514",7229,farmland,
13613,"13052114",7217,scrub,
13614,"13052513",7217,scrub,
13615,"13052516",7229,farmland,
13616,"970167588",7229,farmland,
13617,"970167589",7229,farmland,
13618,"970167590",7229,farmland,
13619,"13052534",7215,orchard,
13620,"970167594",7217,scrub,
13621,"970167596",7215,orchard,
13622,"970167598",7229,farmland,
13623,"970167602",7215,orchard,
13624,"970167604",7215,orchard,
13625,"970167609",7229,farmland,
13626,"970167610",7229,farmland,
13627,"970167611",7229,farmland,
13628,"970167613",7229,farmland,
13629,"970167615",7229,farmland,
13630,"970167617",7217,scrub,
13631,"970167618",7217,scrub,
13632,"970167620",7215,orchard,
13633,"970167623",7229,farmland,
13634,"13052535",7217,scrub,
13635,"970167626",7229,farmland,
13636,"970167628",7215,orchard,
13637,"970167629",7229,farmland,
13638,"13052536",7217,scrub,
13639,"970167635",7215,orchard,
13640,"970167636",7229,farmland,
13641,"970167637",7217,scrub,
13642,"970167639",7229,farmland,
13643,"970167640",7229,farmland,
13644,"970167641",7215,orchard,
13645,"970167644",7229,farmland,
13646,"970167645",7217,scrub,
13647,"970167649",7229,farmland,
13648,"970167650",7215,orchard,
13649,"970167652",7215,orchard,
13650,"970167656",7215,orchard,
13651,"970167657",7215,orchard,
13652,"970167658",7229,farmland,
13653,"970167659",7229,farmland,
13654,"970167660",7229,farmland,
13655,"970167661",7217,scrub,
13656,"970167662",7217,scrub,
13657,"970167664",7229,farmland,
13658,"970167665",7228,farmyard,
13659,"970167666",7215,orchard,
13660,"970167675",7229,farmland,
13661,"13052537",7217,scrub,
13662,"970167711",7229,farmland,
13663,"970167719",7215,orchard,
13664,"970167720",7215,orchard,
13665,"970167734",7229,farmland,
13666,"970167736",7229,farmland,
13667,"970167740",7229,farmland,
13668,"970167742",7215,orchard,
13669,"970167746",7217,scrub,
13670,"970167747",7217,scrub,
13671,"970167748",7217,scrub,
13672,"970167749",7217,scrub,
13673,"970167750",7217,scrub,
13674,"970167751",7217,scrub,
13675,"970167752",7217,scrub,
13676,"970167753",7215,orchard,
13677,"970167754",7215,orchard,
13678,"13041432",7201,forest,
13679,"13052980",7229,farmland,
13680,"13041427",7217,scrub,
13681,"13046488",7217,scrub,
13682,"13039711",7229,farmland,
13683,"13052984",7229,farmland,
13684,"13052111",7229,farmland,
13685,"13047913",7217,scrub,
13686,"13052981",7229,farmland,
13687,"13046495",7229,farmland,
13688,"13052982",7217,scrub,
13690,"13047907",7229,farmland,
13691,"13047910",7217,scrub,
13692,"13052986",7208,meadow,
13693,"13046584",7201,forest,
13694,"13046583",7201,forest,
13695,"13047906",7229,farmland,
13696,"13047905",7201,forest,
13697,"13054016",7201,forest,
13698,"13054017",7201,forest,
13699,"13054015",7201,forest,
13700,"13041429",7217,scrub,
13701,"13054026",7215,orchard,
13702,"970296730",7228,farmyard,
13703,"13054020",7229,farmland,
13704,"13052517",7217,scrub,
13705,"13041433",7229,farmland,
13706,"13054029",7228,farmyard,
13707,"13052519",7217,scrub,
13709,"13855364",7229,farmland,
13711,"13054027",7229,farmland,
13712,"13054021",7217,scrub,
13713,"13054028",7228,farmyard,
13714,"13054019",7229,farmland,
13715,"13054024",7217,scrub,
13716,"13054025",7229,farmland,
13719,"13054030",7228,farmyard,
13720,"13039704",7201,forest,
13721,"13054179",7217,scrub,
13722,"970308194",7229,farmland,
13723,"13054182",7217,scrub,
13724,"12732614",7217,scrub,
13725,"12732613",7201,forest,
13726,"13051658",7217,scrub,
13728,"13054022",7217,scrub,
13729,"13041437",7229,farmland,
13730,"13039703",7201,forest,
13731,"13054181",7229,farmland,
13733,"12732616",7201,forest,
13734,"13054180",7217,scrub,
13735,"970308240",7228,farmyard,
13736,"970308241",7228,farmyard,
13737,"970308242",7228,farmyard,
13741,"970742101",7215,orchard,
13742,"970742109",7218,grass,
13743,"970742111",7229,farmland,
13744,"970742127",7229,farmland,
13745,"970742132",7215,orchard,
13746,"970742150",7215,orchard,
13747,"970742152",7215,orchard,
13748,"970742153",7215,orchard,
13749,"970742154",7215,orchard,
13750,"970742163",7215,orchard,
13751,"970742178",7215,orchard,
13752,"13060219",7229,farmland,
13753,"970742198",7215,orchard,
13755,"13060217",7229,farmland,
13756,"970742222",7215,orchard,
13757,"970742225",7215,orchard,
13758,"970742228",7215,orchard,
13759,"970742229",7215,orchard,
13760,"970742231",7215,orchard,
13761,"13060220",7229,farmland,
13762,"970742237",7215,orchard,
13763,"13060221",7229,farmland,
13764,"970742239",7215,orchard,
13765,"970742240",7229,farmland,
13766,"970742243",7215,orchard,
13778,"970999263",7229,farmland,
13779,"13063955",7217,scrub,
13780,"970999264",7215,orchard,
13781,"970999265",7229,farmland,
13782,"970999269",7229,farmland,
13783,"970999271",7229,farmland,
13784,"970999273",7217,scrub,
13785,"970999274",7229,farmland,
13786,"970999282",7229,farmland,
13787,"13063956",7217,scrub,
13788,"970999283",7229,farmland,
13789,"970999284",7228,farmyard,
13790,"970999285",7228,farmyard,
13791,"970999286",7228,farmyard,
13792,"970999287",7217,scrub,
13793,"970999290",7228,farmyard,
13794,"970999297",7229,farmland,
13795,"970999299",7229,farmland,
13798,"971151309",7215,orchard,
13799,"971151321",7229,farmland,
13800,"971151323",7229,farmland,
13801,"971151325",7229,farmland,
13802,"13065510",7229,farmland,
13803,"971151327",7217,scrub,
13804,"971151328",7217,scrub,
13805,"971151329",7229,farmland,
13806,"971151330",7229,farmland,
13807,"971151348",7228,farmyard,
13808,"971151349",7228,farmyard,
13809,"971151350",7228,farmyard,
13810,"971151355",7228,farmyard,
13811,"971151358",7229,farmland,
13812,"971151361",7228,farmyard,
13813,"971151364",7228,farmyard,
13814,"971151365",7228,farmyard,
13815,"971151368",7229,farmland,
13816,"13065511",7229,farmland,
13817,"971151372",7217,scrub,
13818,"971151373",7217,scrub,
13819,"971151374",7229,farmland,
13820,"971151376",7229,farmland,
13821,"971151377",7215,orchard,
13822,"971151378",7229,farmland,
13823,"971151379",7215,orchard,
13824,"13065513",7229,farmland,
13825,"971151382",7229,farmland,
13826,"971151383",7228,farmyard,
13827,"971151384",7228,farmyard,
13828,"971151385",7228,farmyard,
13829,"971151386",7228,farmyard,
13830,"971151387",7228,farmyard,
13831,"971151388",7228,farmyard,
13832,"971151391",7228,farmyard,
13833,"971151392",7228,farmyard,
13834,"971151393",7228,farmyard,
13855,"971992074",7229,farmland,
13856,"971992075",7229,farmland,
13857,"13075200",7210,nature_reserve,Εθνικό Πάρκο Αθαλάσσας
13858,"971992078",7202,park,
13859,"971992079",7202,park,
13860,"971992080",7201,forest,
13861,"13075201",7201,forest,Paliometocho State Forest
13862,"971992081",7201,forest,
13863,"971992082",7201,forest,Kokkinotrimithia State Forest
13864,"971992083",7201,forest,Mammari State Forest
13865,"971992084",7201,forest,Κρατικό Δάσος Αγίων Τριμιθιάς
13869,"972318533",7229,farmland,
13870,"13079528",7215,orchard,
13871,"972318537",7215,orchard,
13872,"972318538",7229,farmland,
13873,"972318539",7229,farmland,
13874,"13079529",7229,farmland,
13875,"972318541",7217,scrub,
13876,"972318551",7215,orchard,
13877,"972318561",7229,farmland,
13880,"972597276",7217,scrub,
13881,"972597277",7217,scrub,
13882,"972597283",7217,scrub,
13883,"13082213",7215,orchard,
13884,"13082212",7215,orchard,
13885,"972597304",7229,farmland,
13886,"13082211",7215,orchard,
13887,"972597315",7228,farmyard,
13888,"972597316",7215,orchard,
13889,"972597322",7229,farmland,
13890,"972597323",7229,farmland,
13891,"972597324",7217,scrub,
13892,"13082215",7215,orchard,
13893,"972597328",7215,orchard,
13894,"972597334",7229,farmland,
13895,"972597335",7217,scrub,
13896,"972597336",7229,farmland,
13897,"972597337",7228,farmyard,
13898,"972597338",7229,farmland,
13899,"972597340",7228,farmyard,
13900,"13052007",7215,orchard,
13901,"972597343",7228,farmyard,
13902,"13082216",7215,orchard,
13903,"972597346",7229,farmland,
13904,"972597349",7229,farmland,
13905,"972597350",7229,farmland,
13906,"972597351",7215,orchard,
13907,"972597353",7217,scrub,
13908,"972597354",7229,farmland,
13909,"972597355",7229,farmland,
13910,"972773309",7229,farmland,
13911,"972773319",7215,orchard,
13912,"972773327",7229,farmland,
13913,"972773330",7229,farmland,
13914,"972773341",7229,farmland,
13915,"972773353",7215,orchard,
13916,"972773385",7215,orchard,
13917,"972773396",7229,farmland,
13918,"972773399",7229,farmland,
13919,"972773400",7229,farmland,
13920,"972773457",7229,farmland,
13921,"972773462",7229,farmland,
13922,"972773500",7229,farmland,
13923,"972773525",7229,farmland,
13924,"972773527",7215,orchard,
13925,"972773531",7229,farmland,
13926,"972773532",7229,farmland,
13927,"972773533",7215,orchard,
13928,"972773535",7215,orchard,
13929,"972773561",7215,orchard,
13930,"972773562",7229,farmland,
13931,"972773580",7229,farmland,
13932,"972773586",7229,farmland,
13933,"972773589",7229,farmland,
13934,"972773599",7215,orchard,
13935,"972773605",7229,farmland,
13936,"972773607",7229,farmland,
13937,"972773626",7215,orchard,
13938,"972773627",7229,farmland,
13939,"972773681",7218,grass,
13940,"972773700",7229,farmland,
13941,"972773711",7229,farmland,
13942,"972773725",7229,farmland,
13943,"972773771",7215,orchard,
13944,"972773829",7215,orchard,
13945,"972773832",7229,farmland,
13946,"972773844",7202,park,
13947,"972773910",7229,farmland,
13948,"972773919",7215,orchard,
13949,"972773944",7229,farmland,
13950,"972773951",7229,farmland,
13951,"972773952",7215,orchard,
13952,"972773956",7229,farmland,
13953,"972773987",7229,farmland,
13954,"972774056",7229,farmland,
13955,"972774092",7215,orchard,
13956,"972774094",7215,orchard,
13957,"972774097",7215,orchard,
13958,"972774111",7215,orchard,
13959,"972774160",7229,farmland,
13960,"972774223",7229,farmland,
13961,"972774268",7218,grass,
13962,"972774346",7215,orchard,
13963,"972774386",7218,grass,
13964,"972774389",7215,orchard,
13965,"972774426",7229,farmland,
13966,"972774504",7215,orchard,
13967,"972799261",7215,orchard,
13968,"972799262",7201,forest,
13969,"972799263",7229,farmland,
13970,"972799264",7215,orchard,
13971,"972799270",7229,farmland,
13972,"972799272",7215,orchard,
13973,"972799278",7215,orchard,
13974,"972799295",7229,farmland,
13975,"972799306",7215,orchard,
13976,"972799308",7229,farmland,
13977,"972799319",7229,farmland,
13978,"973238740",7229,farmland,
13979,"973238741",7229,farmland,
13980,"973238744",7229,farmland,
13981,"973238745",7229,farmland,
13982,"973238752",7229,farmland,
13983,"973238754",7229,farmland,
13984,"13091770",7215,orchard,
13985,"973238764",7229,farmland,
13986,"973238765",7201,forest,
13987,"973238766",7229,farmland,
13988,"973238799",7229,farmland,
13996,"974127538",7201,forest,Κρατικό Δάσος Παχύαμμου
13998,"974326695",7201,forest,Κρατικό Δάσος Γλυκύ Νερό
14003,"974366417",7229,farmland,Devlet Üretme Çiftliği
14004,"974368022",7229,farmland,Devlet Üretme Çiftliği
14010,"974812301",7215,orchard,
14017,"975708824",7202,park,Argyros Drousiotis Park
14018,"975717711",7202,park,Pyrgos Park
14027,"976994924",7215,orchard,
14050,"977163898",7218,grass,
14051,"977424040",7201,forest,
14052,"977424052",7201,forest,
14053,"977424063",7201,forest,
14054,"977424064",7201,forest,
14055,"977424065",7201,forest,
14056,"977424066",7201,forest,
14057,"977424068",7201,forest,
14063,"978490135",7202,park,
14064,"979408090",7229,farmland,
14065,"979408091",7215,orchard,
14069,"979408109",7229,farmland,
14070,"979408112",7229,farmland,
14071,"979408113",7229,farmland,
14072,"979408114",7229,farmland,
14073,"979408116",7229,farmland,
14075,"979408201",7215,orchard,
14081,"982032446",7215,orchard,
14090,"983261363",7202,park,
14105,"983416503",7217,scrub,
14106,"13213079",7229,farmland,
14107,"983416508",7217,scrub,
14108,"983416509",7215,orchard,
14109,"983416516",7217,scrub,
14110,"983416518",7229,farmland,
14111,"983416526",7229,farmland,
14112,"983416527",7201,forest,
14113,"983416528",7229,farmland,
14114,"983416530",7229,farmland,
14115,"983416532",7229,farmland,
14116,"983416533",7217,scrub,
14117,"13213081",7229,farmland,
14118,"983416536",7217,scrub,
14119,"13213080",7229,farmland,
14120,"983416543",7229,farmland,
14121,"983416544",7229,farmland,
14122,"983416546",7229,farmland,
14123,"983416548",7217,scrub,
14124,"983416549",7217,scrub,
14125,"983416550",7217,scrub,
14126,"983416551",7217,scrub,
14127,"983893578",7202,park,
14128,"983893579",7202,park,
14129,"984056488",7215,orchard,
14130,"984093106",7217,scrub,
14131,"984093108",7217,scrub,
14132,"984093113",7229,farmland,
14133,"984093114",7217,scrub,
14134,"13222454",7229,farmland,
14135,"984093116",7217,scrub,
14136,"984093118",7217,scrub,
14137,"984093125",7229,farmland,
14138,"984093126",7229,farmland,
14139,"984093127",7217,scrub,
14140,"13222456",7229,farmland,
14141,"984093128",7217,scrub,
14142,"984093129",7217,scrub,
14143,"984093130",7217,scrub,
14144,"984093131",7217,scrub,
14145,"13222457",7229,farmland,
14146,"984093132",7217,scrub,
14147,"984093133",7217,scrub,
14148,"984093134",7217,scrub,
14149,"984093136",7217,scrub,
14150,"13222458",7229,farmland,
14151,"984093137",7217,scrub,
14152,"984093139",7217,scrub,
14153,"984093140",7217,scrub,
14154,"984093142",7217,scrub,
14155,"984093143",7217,scrub,
14156,"984093144",7217,scrub,
14157,"984093145",7217,scrub,
14158,"984093146",7217,scrub,
14159,"984093147",7217,scrub,
